SymbolId,CurrentTime,Index,MarketConditionId,MarketConditionValue
NVDA,20250717 04:04:01.000000,0,PML_REV,True
NVDA,20250717 05:05:01.000000,0,LONG_MOMO5,True
NVDA,20250717 09:30:06.000000,0,SHORT_O1_VWAP,True
NVDA,20250717 09:43:07.000000,0,FA2,True
NVDA,20250717 09:52:16.000000,0,UGP50,True
NVDA,20250717 09:55:22.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 09:55:22.000000,0,PDH_PMH_REV,True
NVDA,20250717 11:07:45.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 11:07:45.000000,0,PDH_PMH_REV,True
NVDA,20250717 12:21:01.000000,0,LONG_MOMO5,True
NVDA,20250717 13:51:21.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 13:51:21.000000,0,PDH_PMH_REV,True
NVDA,20250717 14:02:28.000000,0,LONG_MOMO5,True
NVDA,20250717 14:15:29.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 14:15:29.000000,0,PDH_PMH_REV,True
NVDA,20250717 15:16:38.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 15:16:38.000000,0,PDH_PMH_REV,True
NVDA,20250717 15:41:44.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 15:41:44.000000,0,PDH_PMH_REV,True
NVDA,20250717 15:50:50.000000,0,LONG_MOMO5,True
NVDA,20250717 15:59:43.000000,0,UGP50,True
NVDA,20250717 16:00:18.000000,0,UGP50,True
NVDA,20250717 16:00:39.000000,0,UGP50,True
NVDA,20250717 16:01:06.000000,0,UGP50,True
NVDA,20250717 16:03:05.000000,0,UGP50,True
NVDA,20250717 16:04:14.000000,0,UGP50,True
NVDA,20250717 16:05:48.000000,0,UGP50,True
NVDA,20250717 16:07:55.000000,0,UGP50,True
NVDA,20250717 16:08:38.000000,0,UGP50,True
NVDA,20250717 16:09:33.000000,0,UGP50,True
NVDA,20250717 16:17:36.000000,0,UGP50,True
NVDA,20250717 16:53:43.000000,0,UGP50,True
NVDA,20250717 16:59:11.000000,0,UGP50,True
NVDA,20250717 17:11:46.000000,0,LONG_MOMO5,True
NVDA,20250717 17:21:48.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 17:21:48.000000,0,PDH_PMH_REV,True
NVDA,20250717 17:42:39.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 17:42:39.000000,0,PDH_PMH_REV,True
NVDA,20250717 18:10:30.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 18:10:30.000000,0,PDH_PMH_REV,True
NVDA,20250717 18:33:25.000000,0,PDH_PMH_REV_PMH,True
NVDA,20250717 18:33:25.000000,0,PDH_PMH_REV,True
