SymbolId,CurrentTime,Index,DayPatternId,DayPatternValue
NAOV,20250717 00:00:00.000000,0,YGD,True
NAOV,20250717 00:00:00.000000,0,YGD2,True
NAOV,20250717 00:00:00.000000,0,YRD,False
NAOV,20250717 00:00:00.000000,0,YRD2,False
NAOV,20250717 00:00:00.000000,0,SSR2,False
NAOV,20250717 00:00:00.000000,0,NR4,False
NAOV,20250717 00:00:00.000000,0,NR5,False
NAOV,20250717 00:00:00.000000,0,NR6,False
NAOV,20250717 00:00:00.000000,0,NR7,False
NAOV,20250717 00:00:00.000000,0,SGUS_ND,False
NAOV,20250717 00:00:00.000000,0,SGUS,False
NAOV,20250717 00:00:00.000000,0,NGUS,False
NAOV,20250717 00:00:00.000000,0,SSR1,False
NAOV,20250717 00:00:00.000000,0,GUS_21D_NR61,False
NAOV,20250717 00:00:00.000000,0,YGD_AH,False
NAOV,20250717 00:00:00.000000,0,RRG,False
NAOV,20250717 00:00:00.000000,0,RRGG,False
NAOV,20250717 00:00:00.000000,0,GpUp_PD123,False
